employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
46661,Sales & Marketing,7,Bachelor's,Male,Sourcing,2,30,4.0,2,0,0,47,0
34435,Analytics,22,Bachelor's,Female,Sourcing,1,26,3.0,2,1,0,87,0
51274,Operations,28,Bachelor's,Male,Sourcing,1,34,3.0,7,0,0,60,0
9615,HR,2,Bachelor's,Male,Other,1,35,4.0,9,1,0,48,0
71508,Technology,22,Bachelor's,Male,Referred,1,28,3.0,3,0,0,81,0
1838,Operations,19,Bachelor's,Male,Other,1,40,5.0,13,0,0,60,0
14891,Operations,23,Bachelor's,Male,Other,1,32,5.0,7,1,0,55,0
64438,Analytics,15,Bachelor's,Male,Sourcing,1,28,3.0,3,1,0,85,0
68231,Analytics,2,Bachelor's,Male,Other,2,27,,1,1,0,85,0
48150,Sales & Marketing,29,Bachelor's,Male,Other,1,25,1.0,2,0,0,52,0
15615,Analytics,30,Bachelor's,Male,Other,1,31,3.0,1,1,0,88,0
74893,Operations,2,Bachelor's,Female,Sourcing,1,41,3.0,10,0,0,56,0
24492,Sales & Marketing,9,Master's & above,Male,Other,1,32,1.0,8,0,0,51,0
77548,HR,7,Master's & above,Female,Sourcing,1,32,4.0,6,0,0,48,0
24125,Sales & Marketing,16,Bachelor's,Male,Sourcing,3,29,3.0,5,0,0,51,0
63313,Operations,2,Bachelor's,Male,Sourcing,1,45,5.0,4,0,0,56,0
56089,Sales & Marketing,3,Bachelor's,Male,Other,1,43,3.0,4,0,0,45,0
76900,Sales & Marketing,14,Bachelor's,Male,Other,1,50,4.0,18,0,0,42,0
21093,Technology,2,Master's & above,Female,Sourcing,2,37,2.0,4,0,0,79,0
71094,Sales & Marketing,15,Bachelor's,Male,Referred,1,33,3.0,7,0,0,53,0
48961,Technology,2,Bachelor's,Male,Other,1,48,5.0,14,0,0,77,0
71681,HR,2,Bachelor's,Female,Sourcing,1,31,4.0,3,1,0,55,0
41509,Sales & Marketing,7,Bachelor's,Male,Sourcing,1,31,5.0,4,0,0,53,0
42973,Sales & Marketing,2,Master's & above,Male,Sourcing,1,53,3.0,11,0,0,49,0
21277,Analytics,6,Bachelor's,Male,Sourcing,1,40,3.0,13,1,0,87,0
56678,Sales & Marketing,2,Master's & above,Male,Sourcing,3,35,1.0,3,0,0,50,0
15948,R&D,11,Master's & above,Male,Other,3,29,,1,0,0,81,0
34265,Operations,2,Bachelor's,Male,Sourcing,1,37,5.0,7,0,0,61,0
31842,Sales & Marketing,16,Bachelor's,Male,Sourcing,2,30,3.0,2,0,0,47,0
33720,Analytics,22,Master's & above,Male,Other,2,44,3.0,6,1,0,88,0
20287,HR,7,Bachelor's,Female,Other,1,30,4.0,5,0,0,45,0
67063,Sales & Marketing,2,Bachelor's,Male,Other,2,31,5.0,5,0,0,54,0
53184,Analytics,22,Bachelor's,Female,Sourcing,1,27,,1,0,0,84,0
48169,Procurement,4,Bachelor's,Male,Other,1,28,,1,0,0,74,0
41602,Procurement,2,Bachelor's,Female,Sourcing,1,38,5.0,9,1,0,65,0
60317,Sales & Marketing,22,Master's & above,Male,Sourcing,2,33,1.0,7,0,0,47,0
17406,Technology,2,Master's & above,Female,Sourcing,1,35,4.0,5,0,0,79,0
6684,Sales & Marketing,7,Bachelor's,Male,Sourcing,1,32,1.0,10,0,0,52,0
9925,Procurement,17,Bachelor's,Female,Other,1,48,4.0,16,0,0,65,0
27649,Procurement,2,Bachelor's,Female,Sourcing,1,44,3.0,7,0,0,72,0
48365,Finance,22,Bachelor's,Male,Other,2,27,4.0,4,0,0,63,0
41948,Sales & Marketing,5,Master's & above,Male,Other,2,30,1.0,2,1,0,47,0
16506,Procurement,2,Bachelor's,Male,Sourcing,1,27,3.0,4,1,0,67,0
43193,Technology,7,Master's & above,Male,Other,1,31,3.0,6,1,0,80,0
3019,Operations,15,Bachelor's,Female,Sourcing,1,37,5.0,3,0,0,60,0
71957,Sales & Marketing,7,Master's & above,Male,Other,1,34,2.0,8,0,0,51,0
16588,Analytics,22,Master's & above,Male,Sourcing,2,40,3.0,9,0,0,85,0
10025,Analytics,34,Bachelor's,Male,Other,1,27,4.0,3,0,0,88,0
76973,Procurement,7,Master's & above,Female,Other,1,34,4.0,4,1,0,71,0
58578,Sales & Marketing,27,Bachelor's,Male,Sourcing,1,32,5.0,5,0,0,52,0
44301,Technology,11,Bachelor's,Female,Other,1,32,,1,0,0,80,0
6844,Sales & Marketing,25,Bachelor's,Male,Other,1,36,3.0,5,1,0,52,0
7227,Procurement,23,Master's & above,Female,Sourcing,1,34,3.0,9,1,0,68,0
40271,Legal,2,Bachelor's,Male,Sourcing,1,33,3.0,3,0,0,55,0
16498,Sales & Marketing,31,Bachelor's,Male,Other,2,42,3.0,7,0,0,49,0
44891,Operations,31,Bachelor's,Female,Other,1,31,3.0,6,1,0,64,0
38630,Finance,2,Bachelor's,Male,Other,2,31,1.0,5,0,0,62,0
9236,Sales & Marketing,22,Master's & above,Male,Sourcing,3,38,3.0,4,0,0,49,0
73615,HR,26,Bachelor's,Male,Sourcing,1,26,3.0,5,1,0,51,0
62847,Operations,30,Bachelor's,Female,Other,1,35,3.0,8,0,0,58,0
24898,Procurement,2,Bachelor's,Female,Other,1,33,1.0,6,0,0,75,0
22692,Sales & Marketing,22,Master's & above,Male,Other,1,46,4.0,12,0,0,50,0
21839,Sales & Marketing,12,Bachelor's,Male,Other,1,29,,1,0,0,47,0
60388,Procurement,2,Bachelor's,Female,Other,2,29,1.0,3,0,0,75,0
26260,Sales & Marketing,24,Master's & above,Male,Sourcing,1,34,1.0,7,0,0,50,0
498,Analytics,25,Bachelor's,Male,Other,1,31,3.0,7,1,0,87,0
41884,Sales & Marketing,15,Bachelor's,Male,Sourcing,1,43,3.0,5,0,0,51,0
11234,Operations,23,Bachelor's,Female,Sourcing,1,34,4.0,4,0,0,64,0
69181,Operations,5,Master's & above,Male,Sourcing,1,39,2.0,12,1,0,63,0
19497,Analytics,27,Bachelor's,Male,Other,2,32,5.0,7,1,1,83,0
32520,Analytics,7,Bachelor's,Male,Sourcing,1,48,1.0,13,0,0,82,0
19899,Procurement,2,Bachelor's,Female,Sourcing,2,33,3.0,6,0,0,71,0
73591,HR,23,Master's & above,Male,Other,1,37,3.0,10,0,0,52,0
58241,Operations,2,Bachelor's,Male,Sourcing,1,36,4.0,4,0,0,61,0
64865,Operations,7,Below Secondary,Male,Other,1,24,3.0,2,0,0,59,0
68309,Analytics,29,Master's & above,Male,Sourcing,1,37,3.0,10,0,0,82,0
44583,Sales & Marketing,1,Master's & above,Female,Other,2,35,4.0,2,0,0,48,0
44204,Sales & Marketing,7,Bachelor's,Male,Sourcing,1,50,1.0,7,1,1,44,0
35291,Procurement,7,Bachelor's,Female,Other,2,33,3.0,9,1,0,75,0
69778,Sales & Marketing,1,Bachelor's,Male,Sourcing,1,29,3.0,7,0,0,49,0
16264,Operations,7,Master's & above,Male,Sourcing,1,39,2.0,11,0,0,61,0
8792,Analytics,28,Master's & above,Male,Other,1,34,3.0,8,0,0,87,0
27025,Procurement,22,Bachelor's,Male,Sourcing,1,51,1.0,16,0,0,72,0
72610,Sales & Marketing,2,Master's & above,Female,Other,2,34,5.0,4,1,0,55,0
67978,HR,4,Master's & above,Female,Other,1,31,3.0,3,1,0,50,0
37325,Sales & Marketing,26,Bachelor's,Male,Other,3,26,4.0,3,0,0,44,0
45925,Analytics,24,Bachelor's,Male,Other,1,24,,1,0,0,86,0
21098,Technology,2,Bachelor's,Female,Referred,1,32,3.0,6,0,0,79,0
35992,Procurement,13,Bachelor's,Male,Sourcing,1,30,5.0,4,1,0,70,0
49205,Operations,26,Bachelor's,Female,Sourcing,2,25,,1,0,0,63,0
14288,Analytics,7,Bachelor's,Male,Other,1,39,5.0,8,0,0,87,0
74783,Operations,29,Bachelor's,Male,Sourcing,1,35,4.0,7,0,0,58,0
10033,Technology,2,Below Secondary,Male,Other,3,22,,1,0,0,75,0
55739,Operations,29,Bachelor's,Male,Other,1,30,5.0,5,1,0,55,0
66791,Sales & Marketing,4,Master's & above,Male,Other,1,41,1.0,5,0,0,49,0
4708,Finance,32,Bachelor's,Male,Sourcing,1,30,3.0,3,0,0,57,0
51463,Operations,13,Bachelor's,Male,Other,1,38,3.0,4,1,0,58,0
20075,HR,2,Master's & above,Male,Other,1,45,5.0,17,1,0,52,0
33933,Sales & Marketing,18,Bachelor's,Male,Sourcing,1,34,3.0,4,0,0,54,0
50876,Finance,20,Bachelor's,Male,Sourcing,2,27,3.0,2,0,0,61,0
63352,Sales & Marketing,26,Master's & above,Male,Sourcing,1,50,3.0,18,0,0,48,0
22185,Procurement,7,Master's & above,Male,Sourcing,1,37,1.0,5,1,0,72,0
56954,Sales & Marketing,7,Bachelor's,Male,Sourcing,2,31,3.0,7,0,0,47,0
51232,Operations,22,Master's & above,Female,Other,1,33,4.0,4,1,0,54,0
70214,Finance,27,Bachelor's,Male,Other,1,35,3.0,3,1,0,60,0
64632,HR,2,Below Secondary,Male,Sourcing,1,21,3.0,2,0,0,50,0
50408,Sales & Marketing,20,Bachelor's,Male,Sourcing,1,30,3.0,3,1,0,49,0
35279,Operations,4,Master's & above,Male,Sourcing,1,39,2.0,9,0,0,63,0
77668,Operations,22,Bachelor's,Male,Sourcing,1,36,1.0,9,0,0,60,0
59282,Sales & Marketing,24,Bachelor's,Female,Other,1,32,3.0,4,1,0,53,0
60411,Procurement,5,Bachelor's,Female,Sourcing,1,28,3.0,2,0,0,72,0
72395,Sales & Marketing,29,Bachelor's,Male,Other,1,27,4.0,1,0,0,44,0
51267,Sales & Marketing,1,Bachelor's,Female,Other,1,28,3.0,5,1,0,49,0
35643,Sales & Marketing,28,Bachelor's,Male,Sourcing,2,38,3.0,10,0,0,45,0
14427,Sales & Marketing,2,Bachelor's,Female,Other,1,23,4.0,2,0,0,52,0
62564,Analytics,25,Master's & above,Male,Other,2,35,5.0,5,1,0,82,0
58185,Sales & Marketing,7,Bachelor's,Male,Other,1,49,1.0,5,0,0,48,0
519,Sales & Marketing,31,Bachelor's,Male,Sourcing,1,31,4.0,7,0,0,48,0
77927,Procurement,13,Master's & above,Male,Other,1,32,5.0,4,1,0,68,0
22116,Analytics,9,Bachelor's,Male,Other,1,29,4.0,3,0,0,84,0
68557,Sales & Marketing,28,Master's & above,Male,Other,2,34,3.0,5,0,0,51,0
29749,Operations,2,Master's & above,Male,Sourcing,2,48,2.0,16,1,0,66,0
21827,Sales & Marketing,5,Bachelor's,Male,Sourcing,1,25,4.0,2,0,0,47,0
67880,Technology,2,Master's & above,Female,Sourcing,1,36,4.0,2,1,0,81,0
40450,Operations,2,Master's & above,Male,Sourcing,1,37,3.0,4,1,0,58,0
32273,Operations,14,Bachelor's,Female,Other,1,31,3.0,3,0,0,57,0
21336,Technology,16,Bachelor's,Male,Other,1,34,2.0,5,0,0,83,0
58124,Procurement,7,Master's & above,Male,Sourcing,1,42,3.0,13,0,0,72,0
15914,Operations,2,Bachelor's,Male,Other,1,32,3.0,4,0,0,58,0
26044,Sales & Marketing,13,Bachelor's,Male,Other,1,30,1.0,3,0,0,49,0
58248,Analytics,7,Bachelor's,Male,Sourcing,1,37,2.0,5,0,0,83,0
33883,Operations,2,Bachelor's,Female,Sourcing,2,34,3.0,2,0,0,58,0
46166,Sales & Marketing,2,Bachelor's,Male,Other,1,51,5.0,19,0,0,40,0
24609,Procurement,7,Master's & above,Male,Other,2,51,3.0,24,0,0,69,0
10762,Sales & Marketing,2,Bachelor's,Female,Other,1,31,4.0,5,0,0,51,0
7107,Sales & Marketing,29,Bachelor's,Male,Other,1,32,3.0,6,1,0,44,0
43241,Sales & Marketing,2,Bachelor's,Male,Sourcing,1,36,1.0,5,0,0,49,0
18490,Operations,11,Bachelor's,Female,Sourcing,1,42,3.0,3,0,0,58,0
46287,Procurement,2,Bachelor's,Male,Sourcing,1,44,4.0,12,0,0,70,0
18408,Sales & Marketing,22,Master's & above,Male,Other,1,31,5.0,2,0,0,48,0
31014,Operations,4,Bachelor's,Male,Other,1,29,5.0,4,0,0,55,0
26002,Legal,5,Bachelor's,Male,Other,1,31,,1,1,0,58,0
2560,Sales & Marketing,2,Master's & above,Male,Other,2,51,3.0,11,0,0,56,0
75875,Sales & Marketing,13,Bachelor's,Male,Other,1,43,1.0,11,0,0,47,0
25781,HR,22,Master's & above,Male,Other,1,32,4.0,5,0,0,46,0
288,Legal,22,Bachelor's,Male,Sourcing,1,30,4.0,3,0,0,62,0
68454,Procurement,11,Master's & above,Male,Sourcing,1,37,5.0,7,1,0,69,0
42710,Finance,2,Master's & above,Male,Sourcing,1,42,4.0,5,1,0,60,0
26947,Technology,28,Bachelor's,Male,Sourcing,1,32,4.0,4,0,0,81,0
1817,Sales & Marketing,2,Bachelor's,Female,Other,1,39,1.0,14,0,0,49,0
54933,Sales & Marketing,32,Bachelor's,Male,Other,1,32,4.0,4,0,0,52,0
61543,Operations,8,Bachelor's,Female,Other,1,26,5.0,2,0,0,63,0
39518,Operations,19,Bachelor's,Female,Sourcing,1,34,,1,1,0,58,0
28261,Technology,8,Master's & above,Female,Sourcing,2,36,3.0,9,0,0,78,0
24166,Procurement,31,Master's & above,Female,Other,1,36,1.0,10,0,0,71,0
10265,HR,26,Bachelor's,Male,Other,1,31,5.0,9,1,0,47,0
63587,Technology,26,Bachelor's,Male,Sourcing,1,28,3.0,3,0,0,81,0
64078,Operations,15,Bachelor's,Female,Sourcing,1,32,1.0,8,0,0,58,0
11402,Operations,26,Bachelor's,Male,Other,1,31,4.0,4,0,0,59,0
62272,Finance,2,Bachelor's,Male,Other,2,34,1.0,4,0,0,61,0
2671,HR,2,Bachelor's,Male,Other,1,57,4.0,13,0,0,52,0
9109,Technology,2,Bachelor's,Male,Referred,1,40,4.0,14,1,0,78,0
63940,Sales & Marketing,26,Bachelor's,Male,Sourcing,2,29,1.0,2,0,0,45,0
22379,Procurement,7,Below Secondary,Male,Sourcing,1,25,3.0,3,0,0,68,0
19416,Technology,29,Below Secondary,Male,Sourcing,1,24,,1,1,0,81,0
67730,Procurement,21,Bachelor's,Male,Other,1,32,1.0,3,0,0,70,0
26337,Operations,15,Master's & above,Male,Sourcing,1,41,3.0,10,0,0,55,0
32676,Procurement,13,Bachelor's,Female,Other,1,36,4.0,5,1,0,70,0
2147,Sales & Marketing,2,Master's & above,Male,Other,2,33,1.0,7,0,0,51,0
30386,Analytics,7,Master's & above,Male,Other,2,35,3.0,7,1,0,85,0
1282,Technology,22,Master's & above,Male,Other,1,32,4.0,6,0,0,81,0
45907,HR,7,Bachelor's,Male,Other,1,27,,1,0,0,51,0
72767,Operations,27,Bachelor's,Male,Other,1,26,3.0,2,1,0,56,0
38766,Sales & Marketing,27,Bachelor's,Male,Other,2,27,1.0,2,0,0,51,0
20662,Sales & Marketing,3,Bachelor's,Male,Other,1,36,4.0,4,0,0,51,0
14374,Technology,2,Bachelor's,Male,Other,1,24,,1,0,0,83,0
22217,Technology,4,Master's & above,Female,Sourcing,1,34,2.0,10,0,0,85,0
19445,Sales & Marketing,7,Bachelor's,Male,Sourcing,3,26,2.0,3,0,0,52,0
6913,Technology,7,Master's & above,Male,Other,1,33,4.0,5,0,0,81,0
75024,Sales & Marketing,2,Master's & above,Female,Other,1,47,4.0,7,1,0,51,0
2033,Procurement,2,Master's & above,Male,Sourcing,3,38,3.0,4,0,0,71,0
17670,Finance,6,Bachelor's,Male,Sourcing,1,25,4.0,2,0,0,60,0
66738,Operations,2,Bachelor's,Male,Other,1,29,4.0,5,1,0,58,0
66095,Sales & Marketing,9,Master's & above,Male,Sourcing,2,33,1.0,4,0,0,50,0
7213,Sales & Marketing,11,Bachelor's,Male,Sourcing,1,36,4.0,7,0,0,52,0
30856,Operations,11,Bachelor's,Female,Other,1,39,4.0,6,0,0,60,0
36230,Operations,14,Bachelor's,Female,Other,2,32,5.0,7,1,0,63,0
71539,Technology,13,Bachelor's,Male,Sourcing,1,45,1.0,17,0,0,76,0
66334,Operations,4,Master's & above,Male,Other,1,41,3.0,5,1,0,56,0
40402,Analytics,15,Bachelor's,Male,Sourcing,1,28,,1,0,0,85,0
57121,Operations,13,Bachelor's,Male,Sourcing,1,34,3.0,2,1,0,60,0
62867,Technology,22,Bachelor's,Female,Sourcing,1,38,1.0,11,0,0,81,0
66227,Operations,2,Bachelor's,Female,Sourcing,2,26,3.0,2,0,0,59,0
56041,Sales & Marketing,28,Bachelor's,Male,Other,2,27,,1,0,0,50,0
31092,Procurement,16,Bachelor's,Female,Other,1,25,,1,0,0,71,0
45011,Sales & Marketing,15,Master's & above,Male,Other,1,35,3.0,10,0,1,54,0
32153,Procurement,9,Bachelor's,Male,Other,3,28,3.0,5,0,0,73,0
56685,Sales & Marketing,9,Bachelor's,Male,Sourcing,1,27,3.0,4,0,0,51,0
20323,Operations,24,Bachelor's,Female,Sourcing,1,33,5.0,7,1,0,61,0
17706,Sales & Marketing,15,Bachelor's,Male,Sourcing,1,30,2.0,6,1,0,52,0
55471,Technology,7,Master's & above,Male,Other,1,54,3.0,15,0,0,80,0
35245,Technology,16,Bachelor's,Male,Sourcing,1,34,3.0,9,0,0,81,0
19701,Finance,7,Bachelor's,Male,Sourcing,1,30,3.0,4,0,0,55,0
1540,Sales & Marketing,2,Bachelor's,Female,Other,1,20,2.0,2,0,0,55,0
58939,Operations,2,Bachelor's,Female,Sourcing,1,54,1.0,6,0,0,56,0
1927,Finance,28,Bachelor's,Male,Other,1,30,5.0,3,1,0,61,0
58106,Operations,4,Bachelor's,Female,Other,1,30,3.0,3,1,0,55,0
29726,Technology,23,Master's & above,Male,Other,2,36,4.0,8,0,0,83,0
58886,Analytics,28,Bachelor's,Male,Other,3,30,5.0,5,1,0,81,0
2958,Procurement,16,Bachelor's,Female,Other,1,26,5.0,2,1,0,63,0
47633,Technology,16,Bachelor's,Female,Other,1,34,4.0,7,0,0,85,0
38244,Sales & Marketing,25,Bachelor's,Male,Other,2,24,4.0,2,0,0,49,0
13302,Finance,22,Bachelor's,Female,Sourcing,1,30,4.0,6,0,0,57,0
76193,Analytics,28,Bachelor's,Male,Other,2,34,5.0,5,1,0,86,0
74015,Analytics,31,Bachelor's,Male,Sourcing,1,28,4.0,2,1,0,86,0
58572,Finance,26,Bachelor's,Male,Other,1,32,3.0,6,0,0,56,0
50245,Procurement,15,Bachelor's,Male,Sourcing,1,40,5.0,12,1,0,66,0
57206,Analytics,28,Bachelor's,Male,Sourcing,1,30,4.0,2,0,0,83,0
35849,Sales & Marketing,13,Master's & above,Female,Other,1,32,4.0,5,0,0,48,0
56196,Analytics,28,Bachelor's,Male,Sourcing,3,30,5.0,4,1,0,82,0
8407,Analytics,31,Bachelor's,Male,Other,1,24,,1,0,0,85,0
57362,Operations,2,Below Secondary,Male,Other,2,25,3.0,1,0,0,56,0
5179,Sales & Marketing,15,Bachelor's,Male,Sourcing,1,29,2.0,8,0,0,50,0
41140,Procurement,15,Master's & above,Male,Other,1,32,2.0,8,0,0,69,0
69411,Technology,7,Master's & above,Male,Referred,1,47,5.0,9,0,0,79,0
35355,Finance,2,Bachelor's,Male,Sourcing,1,32,4.0,5,0,0,63,0
24187,Operations,7,Master's & above,Female,Other,2,32,3.0,3,1,0,61,0
18694,Operations,15,Master's & above,Male,Sourcing,1,44,5.0,15,0,0,64,0
54220,Operations,13,Bachelor's,Female,Other,1,29,4.0,6,1,0,60,0
59438,Analytics,22,Bachelor's,Female,Other,2,25,2.0,2,1,0,85,0
12096,Sales & Marketing,26,Master's & above,Male,Sourcing,1,36,5.0,8,0,0,50,0
33452,Operations,11,Bachelor's,Male,Other,1,29,2.0,6,0,0,61,0
65424,Operations,7,Master's & above,Male,Other,1,43,3.0,8,0,0,65,0
27013,Sales & Marketing,2,Bachelor's,Male,Sourcing,1,38,1.0,8,0,0,45,0
42672,Sales & Marketing,32,Bachelor's,Male,Sourcing,2,30,1.0,4,0,0,48,0
17814,Operations,23,Master's & above,Female,Other,1,37,4.0,6,0,0,65,0
30953,Sales & Marketing,31,Bachelor's,Female,Other,1,27,1.0,4,0,0,53,0
64484,Operations,8,Bachelor's,Female,Sourcing,1,31,5.0,6,1,0,64,0
15053,Sales & Marketing,2,Master's & above,Male,Other,2,50,2.0,6,0,0,48,0
33888,Procurement,4,Bachelor's,Female,Sourcing,1,32,3.0,6,0,0,67,0
71439,Operations,2,Bachelor's,Female,Sourcing,2,31,3.0,3,0,0,59,0
16780,Procurement,17,Bachelor's,Male,Other,1,25,3.0,4,1,0,69,0
61267,Analytics,27,Bachelor's,Male,Other,1,36,3.0,3,1,0,84,0
5559,Analytics,9,Bachelor's,Male,Sourcing,2,26,3.0,1,0,0,82,0
21601,Operations,31,Bachelor's,Male,Other,1,28,5.0,4,1,0,64,0
62035,Technology,23,Master's & above,Female,Other,1,33,3.0,7,0,0,83,0
45161,Operations,4,Master's & above,Female,Other,1,46,4.0,11,0,0,56,0
53860,Operations,7,Master's & above,Male,Other,1,57,5.0,6,1,0,54,0
71956,Technology,26,Master's & above,Female,Other,1,39,1.0,10,0,0,79,0
36536,Analytics,25,Bachelor's,Male,Other,1,30,1.0,2,0,0,85,0
75623,Operations,22,Bachelor's,Male,Other,1,46,1.0,18,0,0,61,0
64152,Analytics,22,Bachelor's,Male,Other,2,25,5.0,3,0,0,81,0
41995,Analytics,22,Bachelor's,Male,Sourcing,4,27,4.0,5,1,0,84,0
55717,Technology,13,Bachelor's,Male,Sourcing,1,55,3.0,13,1,0,79,0
44432,Technology,2,Bachelor's,Female,Other,1,58,2.0,5,0,0,76,0
36925,Operations,16,Bachelor's,Male,Other,1,31,4.0,7,0,0,59,0
35537,Sales & Marketing,7,Bachelor's,Male,Sourcing,1,38,3.0,10,0,0,51,0
69183,Sales & Marketing,31,Bachelor's,Male,Other,1,26,4.0,2,0,0,53,0
38485,HR,2,Master's & above,Male,Other,1,44,3.0,15,0,0,50,0
76231,Technology,15,Bachelor's,Male,Sourcing,1,32,4.0,3,1,0,80,0
16136,Sales & Marketing,15,Bachelor's,Male,Other,3,37,3.0,5,0,0,52,0
4813,Technology,2,Master's & above,Female,Sourcing,1,41,3.0,10,0,0,81,0
5856,Sales & Marketing,28,Bachelor's,Female,Sourcing,1,26,5.0,2,0,0,51,0
18756,Operations,16,Bachelor's,Female,Other,1,38,3.0,7,0,0,58,0
24925,Sales & Marketing,22,Bachelor's,Male,Referred,2,29,3.0,6,1,0,51,0
55769,Analytics,1,Master's & above,Male,Sourcing,1,32,5.0,7,0,0,87,0
56343,R&D,8,Bachelor's,Male,Sourcing,1,31,3.0,5,0,0,82,0
72402,Technology,24,Bachelor's,Male,Other,2,30,3.0,8,0,0,79,0
38964,Procurement,22,Bachelor's,Female,Sourcing,1,31,3.0,5,0,0,67,0
35163,Sales & Marketing,16,Bachelor's,Male,Other,1,39,3.0,5,0,0,48,0
45845,Operations,15,Bachelor's,Male,Referred,2,42,5.0,15,0,0,57,0
28077,Sales & Marketing,11,Bachelor's,Male,Sourcing,1,31,5.0,7,0,0,52,0
13696,Operations,2,Bachelor's,Female,Other,1,53,3.0,7,0,0,63,0
64437,Analytics,2,Bachelor's,Male,Other,2,35,5.0,5,1,0,81,0
14120,Sales & Marketing,2,Master's & above,Male,Other,1,33,1.0,6,0,0,46,0
5339,Procurement,11,Master's & above,Male,Other,2,34,3.0,8,0,0,72,0
75057,Operations,2,Bachelor's,Male,Other,1,53,5.0,5,1,0,56,0
46298,Operations,14,Master's & above,Male,Other,1,36,4.0,2,0,0,56,0
23446,Sales & Marketing,22,Bachelor's,Male,Other,2,25,3.0,3,0,0,50,0
24137,Sales & Marketing,20,Bachelor's,Male,Sourcing,1,24,,1,0,0,52,0
29215,Sales & Marketing,13,Bachelor's,Male,Other,1,32,5.0,8,1,0,51,0
1397,Sales & Marketing,2,Master's & above,Female,Sourcing,1,49,5.0,21,1,0,49,0
45100,Procurement,22,Bachelor's,Male,Other,1,37,3.0,9,0,0,67,0
33224,Procurement,16,Bachelor's,Male,Sourcing,2,27,4.0,1,0,0,66,0
67583,HR,2,Bachelor's,Male,Referred,1,26,5.0,2,0,0,50,0
49640,Technology,13,Master's & above,Female,Other,3,37,3.0,2,0,0,80,0
56830,Sales & Marketing,10,Bachelor's,Male,Sourcing,1,29,5.0,6,0,0,45,0
24391,Operations,13,Bachelor's,Female,Other,1,39,5.0,2,1,0,53,0
39187,Procurement,15,Bachelor's,Female,Other,1,29,3.0,1,0,0,65,0
13140,Procurement,7,Master's & above,Male,Sourcing,1,46,2.0,6,0,0,72,0
38305,Sales & Marketing,15,Bachelor's,Male,Other,1,39,5.0,5,1,0,49,0
38318,Procurement,19,Bachelor's,Male,Other,1,32,3.0,8,0,0,69,0
64575,Sales & Marketing,15,Bachelor's,Male,Other,1,32,2.0,8,0,0,53,0
60275,Technology,7,Bachelor's,Female,Other,1,31,3.0,4,0,0,78,0
29199,Operations,22,Bachelor's,Male,Other,1,33,1.0,3,0,0,59,0
16468,Procurement,26,Bachelor's,Male,Other,1,27,3.0,2,1,0,69,0
11611,Operations,19,Master's & above,Male,Sourcing,1,40,4.0,12,0,0,62,0
38460,Finance,2,Below Secondary,Female,Other,1,24,,1,0,0,57,0
46890,Sales & Marketing,2,Bachelor's,Male,Sourcing,1,39,5.0,3,1,0,51,0
29209,Operations,7,Bachelor's,Male,Sourcing,3,38,5.0,9,0,0,57,0
40627,Sales & Marketing,2,Bachelor's,Male,Sourcing,2,35,1.0,5,0,0,51,0
56945,Sales & Marketing,14,Bachelor's,Male,Other,2,35,1.0,3,0,0,49,0
49729,Sales & Marketing,2,Bachelor's,Male,Other,2,30,3.0,6,1,0,53,0
11809,Procurement,26,Bachelor's,Male,Other,1,24,,1,0,0,73,0
17556,Technology,7,Master's & above,Male,Other,1,50,2.0,13,0,0,81,0
25016,Operations,4,Bachelor's,Male,Sourcing,2,30,4.0,5,0,0,61,0
47981,Sales & Marketing,28,Bachelor's,Male,Other,1,28,2.0,3,1,0,49,0
7287,HR,24,Bachelor's,Male,Other,1,30,3.0,3,0,0,43,0
35142,Sales & Marketing,20,Bachelor's,Male,Other,1,34,4.0,8,0,0,48,0
59224,Finance,2,Bachelor's,Female,Other,1,31,4.0,4,0,0,57,0
51649,Sales & Marketing,2,Bachelor's,Male,Sourcing,1,32,5.0,3,1,0,53,0
66758,Procurement,16,Bachelor's,Male,Other,1,37,3.0,10,0,0,71,0
31423,Technology,31,Bachelor's,Male,Other,2,28,3.0,2,0,0,78,0
23729,Sales & Marketing,22,Bachelor's,Male,Other,1,45,1.0,14,0,0,52,0
74778,Sales & Marketing,7,Bachelor's,Female,Other,1,31,5.0,5,1,0,48,0
68813,Technology,5,Bachelor's,Female,Other,1,31,1.0,7,0,0,76,0
52649,Operations,7,Bachelor's,Male,Sourcing,1,38,4.0,3,0,0,58,0
13713,Operations,22,Bachelor's,Female,Other,1,53,3.0,4,0,0,60,0
21372,Procurement,13,Bachelor's,Female,Sourcing,1,32,3.0,6,0,0,71,0
31759,Sales & Marketing,4,Bachelor's,Male,Sourcing,2,45,1.0,20,0,0,49,0
65386,Technology,22,Bachelor's,Male,Other,1,25,,1,0,0,85,0
62641,Sales & Marketing,2,Master's & above,Female,Other,2,43,3.0,5,0,0,49,0
9088,Operations,22,Bachelor's,Male,Sourcing,1,35,3.0,8,1,0,63,0
30393,Sales & Marketing,6,Bachelor's,Male,Sourcing,1,30,1.0,6,0,0,45,0
4645,Finance,22,Bachelor's,Male,Sourcing,1,30,3.0,6,1,0,64,0
40590,HR,2,Master's & above,Male,Other,2,47,5.0,7,0,0,52,0
53022,Finance,2,Bachelor's,Male,Other,3,36,2.0,5,1,0,55,0
